payCardBank,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,date,hour,day_of_week,is_weekend,trip_duration_min,trip_distance_km,avg_speed_kmh
emoney,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,B04476P,Sbr. SMPN 195,-6.230919,106.90988,18,2023-04-19 08:32:13,B00637P,Gereja Santa Anna 2,-6.234003,106.91014,20.0,2023-04-19 09:34:25,0.0,2023-04-19,8,Wednesday,0,62.2,0.3441273567126281,0.3319556495620207
dki,7,Kampung Rambutan - Bidara Cina,0.0,P00031,Cawang Otista,-6.243607,106.86876,11,2023-04-19 09:48:05,P00015,Bidara Cina,-6.229724,106.86721,13.0,2023-04-19 11:36:48,3500.0,2023-04-19,9,Wednesday,0,108.71666666666667,1.5531978470920498,0.8571994863607817
flazz,JAK.58,Cilincing - Rorotan,1.0,B02513P,Mushola Almujtahida Rorotan,-6.14607,106.95648,6,2023-04-19 09:21:03,B02931P,Ponpes Alhikmah Rorotan,-6.131569,106.95537,19.0,2023-04-19 10:00:23,0.0,2023-04-19,9,Wednesday,0,39.333333333333336,1.6171007919079525,2.4667639198595888
flazz,JAK.16,Cililitan - Condet,1.0,B02638P,Ps. Kramat Jati 2,-6.269037,106.86664,31,2023-04-19 06:21:07,B02828P,PGC Dalam,-6.261841,106.8657,33.0,2023-04-19 07:19:32,0.0,2023-04-19,6,Wednesday,0,58.416666666666664,0.8068760227856218,0.82874570100663
emoney,3C,Rusun Kapuk Muara - Penjaringan,0.0,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,0,2023-04-19 07:57:33,P00170,Penjaringan,-6.126306,106.79203,1.0,2023-04-19 09:38:13,0.0,2023-04-19,7,Wednesday,0,100.66666666666667,3.3751469670650067,2.0116770002374214
dki,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B00341P,Erha Clinic,-6.147269,106.89796,24,2023-04-19 09:33:49,B02446P,Midi Utama Danau Indah,-6.150877,106.87961,38.0,2023-04-19 10:34:59,0.0,2023-04-19,9,Wednesday,0,61.166666666666664,2.0679765934431638,2.0285328982003787
dki,6A,Ragunan - MH Thamrin via Kuningan,0.0,P00103,Karet Kuningan,-6.21667,106.830737,14,2023-04-19 08:55:04,P00256,MH Thamrin,-6.188149,106.82299,18.0,2023-04-19 10:24:58,3500.0,2023-04-19,8,Wednesday,0,89.9,3.284982861587169,2.1924246017266977
emoney,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0.0,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,0,2023-04-19 09:50:36,B06592P,SPBU Tugu Selatan,-6.13437,106.91585,22.0,2023-04-19 11:35:48,0.0,2023-04-19,9,Wednesday,0,105.2,4.7071355794398055,2.6846780871329687
emoney,S21,Ciputat - CSW,1.0,P00128,Lebak Bulus,-6.289413,106.77415,15,2023-04-19 06:01:00,B05233P,Situ Gintung 2,-6.301629,106.76139,20.0,2023-04-19 07:36:08,3500.0,2023-04-19,6,Wednesday,0,95.13333333333334,1.9580742838291847,1.2349452385748185
online,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B03603P,Sbr. Graha Delta Tengah,-6.293006,106.8596,11,2023-04-19 08:23:19,B03546P,Sbr. Gg. Masjid Al Istiqomah Tengah,-6.292648,106.86459,15.0,2023-04-19 10:19:36,0.0,2023-04-19,8,Wednesday,0,116.28333333333333,0.5529542263270959,0.28531391927440813
online,D32,Cinere - Bundaran Senayan,1.0,B06073P,SPBU Limo Cinere 1,-6.343161,106.77878,5,2023-04-19 09:38:12,B05399P,South City Cinere,-6.34504,106.767638,6.0,2023-04-19 10:27:58,20000.0,2023-04-19,9,Wednesday,0,49.766666666666666,1.2489471981024387,1.5057635342159341
brizzi,10K,Tanjung Priok - Senen via Taman BMW,1.0,B06000P,Ancol Pintu 2,-6.12719,106.84461,33,2023-04-19 08:02:45,B01161P,Jln. Industri Tj. Priok,-6.118624,106.86783,35.0,2023-04-19 09:24:09,3500.0,2023-04-19,8,Wednesday,0,81.4,2.7382206168945262,2.0183444350573905
emoney,9C,Pinang Ranti - Bundaran Senayan,0.0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,2023-04-19 09:44:54,P00251,Tegal Parang Arah Barat,-6.238863,106.83022,10.0,2023-04-19 10:28:32,3500.0,2023-04-19,9,Wednesday,0,43.63333333333333,8.014333874856723,11.020474388649427
dki,JAK.49,Lebak Bulus - Cipulir,1.0,B04020P,Sbr. Masjid Al Falah Pinang,-6.274229,106.77506,8,2023-04-19 08:31:19,B04947P,Simpang Kodam Bintaro Permai,-6.259127,106.75974,26.0,2023-04-19 09:16:25,0.0,2023-04-19,8,Wednesday,0,45.1,2.3848040604034546,3.172688328696392
flazz,JAK.15,Bulak Turi - Tanjung Priok,0.0,,Simpang Lagoa Ciampea,-6.108978,106.9077,40,2023-04-19 07:29:16,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,52.0,2023-04-19 08:34:13,0.0,2023-04-19,7,Wednesday,0,64.95,2.9335655608931708,2.7099912802708275
bni,9A,PGC 2 - Grogol 2,1.0,P00066,Gatot Subroto Jamsostek Arah Timur,-6.232602,106.82162,7,2023-04-19 08:23:15,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,10.0,2023-04-19 10:04:50,3500.0,2023-04-19,8,Wednesday,0,101.58333333333333,2.0748409676915434,1.225500817668508
dki,BW9,Monas - Pantai Indah Kapuk,0.0,B06047P,Gold Coast,-6.102693,106.74065,4,2023-04-19 06:13:09,B06040P,Pantai Maju,-6.093637,106.75068,8.0,2023-04-19 07:27:00,0.0,2023-04-19,6,Wednesday,0,73.85,1.4979435260017235,1.2170157286405339
bni,6N,Ragunan - Blok M via Kemang,0.0,B04798P,Simpang Dharmawangsa VIII,-6.253614,106.80792,23,2023-04-19 06:27:18,B06577P,Blok M Jalur 2,-6.243369,106.80188,26.0,2023-04-19 08:09:20,3500.0,2023-04-19,6,Wednesday,0,102.03333333333333,1.3204108568212096,0.7764585241026387
brizzi,L13E,Puri Beta - Kuningan (Express),0.0,P00222,Setiabudi Utara,-6.209189,106.830237,11,2023-04-19 07:51:37,P00124,Latuharhary,-6.202761,106.82771,12.0,2023-04-19 08:41:05,3500.0,2023-04-19,7,Wednesday,0,49.46666666666667,0.7674084464605961,0.9308188703699953
bni,S21,Ciputat - CSW,0.0,P00004,ASEAN,-6.239889,106.79897,30,2023-04-19 09:49:47,P00112,Kejaksaan Agung,-6.2405,106.79844,31.0,2023-04-19 10:10:59,3500.0,2023-04-19,9,Wednesday,0,21.2,0.08971040818110458,0.2538973816446356
dki,2,Pulo Gadung - Monas,1.0,P00014,Bermis,-6.178203,106.89859,14,2023-04-19 06:25:55,P00192,Pulo Gadung 1,-6.183239,106.90907,15.0,2023-04-19 08:14:01,3500.0,2023-04-19,6,Wednesday,0,108.1,1.2867831910869523,0.7142182374210652
dki,JAK.27,Pulo Gebang - Rorotan,1.0,,Gg. Rukun Lingkar Timur,-6.198644,106.94442,40,2023-04-19 06:29:41,B00546P,Gg. Sabar 2 Lingkar Timur,-6.199915,106.94488,42.0,2023-04-19 07:48:09,0.0,2023-04-19,6,Wednesday,0,78.46666666666667,0.15019852021475463,0.11485018538086592
dki,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,B02308P,Masjid Jami Al Barkah 2,-6.229538,106.91204,13,2023-04-19 06:07:49,B00263P,Cipinang Indah,-6.22943,106.89116,19.0,2023-04-19 08:06:12,3500.0,2023-04-19,6,Wednesday,0,118.38333333333334,2.3080719720652962,1.1697957341172838
dki,JIS3,Harmoni - Jakarta International Stadium,0.0,B05556P,Sunter Muara,-6.144072,106.85763,7,2023-04-19 07:33:17,P00148,Pasar Baru Timur,-6.162272,106.83811,10.0,2023-04-19 08:55:13,3500.0,2023-04-19,7,Wednesday,0,81.93333333333334,2.9584804260221516,2.166503159820941
dki,6V,Ragunan - Gelora Bung Karno,0.0,P00228,SMK 57,-6.290967,106.82365,2,2023-04-19 09:49:54,P00085,Jati Padang,-6.285431,106.82626,3.0,2023-04-19 10:18:23,3500.0,2023-04-19,9,Wednesday,0,28.483333333333334,0.6798155638600076,1.432028104093638
online,D21,Universitas Indonesia - Lebak Bulus,1.0,B05408P,SPBU Jln. Guru,-6.318164,106.83745,28,2023-04-19 06:23:42,B05569P,Syibi,-6.350345,106.83272,35.0,2023-04-19 07:51:22,3500.0,2023-04-19,6,Wednesday,0,87.66666666666667,3.6163443912770394,2.475064602394932
dki,S22,Ciputat - Kampung Rambutan,1.0,B00875P,Jln. Asmin 2,-6.308725,106.87205,4,2023-04-19 08:15:39,B00276P,Cirendeu Permai,-6.289561,106.76894,10.0,2023-04-19 09:25:18,3500.0,2023-04-19,8,Wednesday,0,69.65,11.593607198957645,9.987314169956335
dki,10A,Rusun Marunda - Tanjung Priok,0.0,B05078P,Simpang Pitungan,-6.100212,106.9606,2,2023-04-19 09:33:03,P00055,Enggano,-6.11015,106.89242,6.0,2023-04-19 11:32:06,0.0,2023-04-19,9,Wednesday,0,119.05,7.618837583170016,3.839817345570777
dki,M1H,Tanah Abang - St. Gondangdia,0.0,P00056,Explorer Tanah Abang,-6.184305,106.81158,13,2023-04-19 09:06:36,B00159P,Blok F,-6.188552,106.81249,14.0,2023-04-19 09:39:17,,2023-04-19,9,Wednesday,0,32.68333333333333,0.48284074333270854,0.8863981009677464
dki,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B03119P,RS Adhiyaksa,-6.307077,106.8932,46,2023-04-19 07:00:18,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,50.0,2023-04-19 07:22:10,0.0,2023-04-19,7,Wednesday,0,21.866666666666667,1.2936554187284537,3.5496642587061227
dki,2P,Gondangdia - Senen,1.0,B03986P,Sbr. KPAI,-6.189345,106.833207,17,2023-04-19 09:25:59,B05627P,Taman Menteng 1,-6.19559,106.82999,21.0,2023-04-19 10:01:08,3500.0,2023-04-19,9,Wednesday,0,35.15,0.7801787859628745,1.331741882155689
brizzi,B13,Bekasi Barat - Blok M,0.0,B03155P,RS Mitra Keluarga 1,-6.240672,106.99317,1,2023-04-19 06:49:12,B02012P,Komdak 1,-6.222333,106.81407,5.0,2023-04-19 08:39:30,20000.0,2023-04-19,6,Wednesday,0,110.3,19.902087891928186,10.826158418093302
dki,2P,Gondangdia - Senen,1.0,B00083P,Atrium 1,-6.177759,106.8412,6,2023-04-19 06:07:46,B05740P,Theresia,-6.191324,106.82931,23.0,2023-04-19 07:54:27,3500.0,2023-04-19,6,Wednesday,0,106.68333333333334,2.00070717526236,1.125221970152241
brizzi,B14,Bekasi Barat - Kuningan,0.0,B01962P,Kemenkes 1,-6.230706,106.83284,7,2023-04-19 08:06:33,B04686P,Setiabudi Utara 2,-6.207513,106.8294,15.0,2023-04-19 08:44:31,20000.0,2023-04-19,8,Wednesday,0,37.96666666666667,2.606827390783669,4.119656982801233
online,12C,Rusun Waduk Pluit - Penjaringan,0.0,B05080P,Simpang Pluit Raya,-6.127123,106.80441,8,2023-04-19 07:15:32,B06658P,Kel. Penjaringan,-6.125396,106.80071,10.0,2023-04-19 07:42:01,0.0,2023-04-19,7,Wednesday,0,26.483333333333334,0.45190324182533254,1.0238210639214582
dki,13D,Puri Beta - Ragunan,0.0,P00024,Buncit Indah,-6.274333,106.83029,17,2023-04-19 06:10:39,P00085,Jati Padang,-6.285431,106.82626,19.0,2023-04-19 06:52:24,3500.0,2023-04-19,6,Wednesday,0,41.75,1.311969046212918,1.8854644975514991
dki,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B05216P,Simpang Waru Gedong,-6.29329,106.85793,30,2023-04-19 09:09:48,B05309P,SMKN 22,-6.294243,106.85554,32.0,2023-04-19 10:03:22,0.0,2023-04-19,9,Wednesday,0,53.56666666666667,0.2846169106659613,0.3187992776594464
dki,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B01950P,Kel. Susukan,-6.312595,106.87518,30,2023-04-19 06:37:54,B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512,51.0,2023-04-19 07:31:23,0.0,2023-04-19,6,Wednesday,0,53.483333333333334,1.3071719988857755,1.4664441246459308
dki,3F,Kalideres - Gelora Bung Karno,1.0,P00218,Senayan JCC Arah Timur,-6.214145,106.809,15,2023-04-19 06:15:55,P00071,Gelora Bung Karno,-6.224217,106.8058,16.0,2023-04-19 07:51:25,3500.0,2023-04-19,6,Wednesday,0,95.5,1.1744890569057858,0.7378988839198655
dki,JAK.88,Terminal Tanjung Priok - Ancol Barat,0.0,B05978P,Jln. Ancol Barat 1,-6.1294,106.82006,30,2023-04-19 06:30:52,B05988P,Kel. Ancol,-6.12447,106.81738,35.0,2023-04-19 08:18:44,0.0,2023-04-19,6,Wednesday,0,107.86666666666666,0.623142965078945,0.34661846017988285
dki,1P,Senen - Blok M,1.0,B02863P,Plaza Indonesia,-6.193733,106.8228,15,2023-04-19 08:16:05,B00806P,IRTI,-6.1803,106.82618,23.0,2023-04-19 09:46:28,3500.0,2023-04-19,8,Wednesday,0,90.38333333333334,1.5397072463747903,1.0221180318918024
brizzi,JAK.17,,0.0,B05443P,St. Gg. Sentiong,-6.185997,106.85083,42,2023-04-19 06:56:38,B03433P,SDN Tanah Tinggi,-6.176001,106.84694,46.0,2023-04-19 07:59:44,0.0,2023-04-19,6,Wednesday,0,63.1,1.191793288874937,1.133242429992016
flazz,JAK.20,Cawang UKI - Lubang Buaya,0.0,B05796P,Transjakarta Pintu 1,-6.252682,106.87358,1,2023-04-19 07:56:32,B01918P,Kel. Halim Perdana Kusuma,-6.267932,106.87743,22.0,2023-04-19 09:14:52,0.0,2023-04-19,7,Wednesday,0,78.33333333333333,1.748303747813292,1.3391262749208193
dki,4C,TU Gas - Bundaran Senayan,0.0,P00263,TU Gas,-6.19241,106.90489,0,2023-04-19 08:08:12,P00183,Polda Metro Jaya,-6.221094,106.81028,24.0,2023-04-19 08:40:18,3500.0,2023-04-19,8,Wednesday,0,32.1,10.934025780067364,20.437431364611893
dki,D11,Depok - BKN,0.0,B00287P,D Mall,-6.387291,106.8273,2,2023-04-19 09:12:59,B02055P,Komplek Pelni,-6.380018,106.85409,9.0,2023-04-19 10:59:34,3500.0,2023-04-19,9,Wednesday,0,106.58333333333333,3.0689159721535897,1.7276149335031936
bni,2P,Gondangdia - Senen,0.0,B02291P,Masjid Cut Meutia 1,-6.186763,106.834,1,2023-04-19 09:09:38,B03201P,RSPAD 3,-6.175462,106.83922,11.0,2023-04-19 10:52:01,3500.0,2023-04-19,9,Wednesday,0,102.38333333333334,1.3827799126173723,0.8103544986850952
emoney,M13,Puri Beta 2 - Tendean,1.0,P00136,Mayestik,-6.241921,106.79077,4,2023-04-19 09:11:38,P00242,Swadarma,-6.23755,106.76065,8.0,2023-04-19 09:53:41,3500.0,2023-04-19,9,Wednesday,0,42.05,3.3646395798584536,4.8009125990845956
flazz,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B01323P,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-19 09:36:16,B04623P,Sekolah Cahaya Sakti Otista I,-6.225391,106.86708,15.0,2023-04-19 10:05:06,,2023-04-19,9,Wednesday,0,28.833333333333332,0.24864571900728363,0.5174130568937695
dki,JAK.02,Kampung Melayu - Duren Sawit,0.0,B03356P,SDN Cipinang Besar Selatan,-6.233133,106.88262,13,2023-04-19 08:49:17,B04662P,Sekolah Tunas Cemerlang,-6.238978,106.90499,30.0,2023-04-19 10:33:02,0.0,2023-04-19,8,Wednesday,0,103.75,2.556700758987223,1.4785739329082734
dki,13B,Puri Beta - Pancoran Barat,0.0,P00198,Puri Beta 2,-6.230532,106.72371,0,2023-04-19 09:18:46,P00043,Cipulir,-6.237818,106.76541,5.0,2023-04-19 10:54:14,3500.0,2023-04-19,9,Wednesday,0,95.46666666666667,4.6800652701065415,2.9413818038379103
flazz,JAK.51,Taman Kota - Budi Luhur,0.0,B00844P,Jln. Al Hidayah Basmol,-6.163241,106.75058,46,2023-04-19 08:05:07,B01770P,Jembatan Taman Kota,-6.157634,106.75751,51.0,2023-04-19 09:12:07,0.0,2023-04-19,8,Wednesday,0,67.0,0.9877608230720893,0.8845619311093337
dki,6D,Stasiun Tebet - Karet via Underpass,1.0,B02965P,Pos Polisi Satrio,-6.225044,106.82827,8,2023-04-19 08:42:48,B02154P,Lotte Mall Kuningan 1,-6.22332,106.8229,10.0,2023-04-19 09:41:06,3500.0,2023-04-19,8,Wednesday,0,58.3,0.6237837955893509,0.6419730314813218
dki,,,1.0,B03568P,Sbr. Gg. Swadaya Pagelarang,-6.302718,106.91662,31,2023-04-19 06:56:42,,Gg. Rukun Lubang Buaya,-6.290369,106.906529,45.0,2023-04-19 08:03:25,0.0,2023-04-19,6,Wednesday,0,66.71666666666667,1.7690174319232057,1.5909224968582416
emoney,12,Tanjung Priok - Pluit,0.0,P00098,Kali Besar Barat,-6.135355,106.81143,15,2023-04-19 07:25:47,P00181,Pluit,-6.115795,106.79037,18.0,2023-04-19 07:52:55,3500.0,2023-04-19,7,Wednesday,0,27.133333333333333,3.1862090452510157,7.0456711074346785
dki,M7B,BKN - Blok M,0.0,P00200,Rawa Barat,-6.238947,106.81624,21,2023-04-19 09:47:13,P00112,Kejaksaan Agung,-6.2405,106.79844,23.0,2023-04-19 11:30:23,,2023-04-19,9,Wednesday,0,103.16666666666667,1.9751077285120717,1.1486894705401385
dki,BW9,Monas - Pantai Indah Kapuk,0.0,B00806P,IRTI,-6.1803,106.82618,0,2023-04-19 06:17:01,B06048P,Food Street,-6.092201,106.74388,5.0,2023-04-19 08:01:50,0.0,2023-04-19,6,Wednesday,0,104.81666666666666,13.369926414623354,7.653320892454138
emoney,13,Ciledug - Tendean,1.0,P00043,Cipulir,-6.237818,106.76541,8,2023-04-19 07:43:32,P00096,JORR,-6.236104,106.75488,10.0,2023-04-19 09:25:21,3500.0,2023-04-19,7,Wednesday,0,101.81666666666666,1.1794526740742812,0.6950449544389282
dki,T11,Poris Plawad - Bundaran Senayan,1.0,B03226P,Rukan Teuku Umar,-6.195499,106.62391,17,2023-04-19 07:06:54,B05720P,Term. Poris Plawad,-6.172859,106.66501,23.0,2023-04-19 07:43:47,3500.0,2023-04-19,7,Wednesday,0,36.88333333333333,5.194334935240371,8.449889637083297
dki,JAK.31,Blok M - Andara,0.0,B00958P,Jln. Bunga Cempaka II Cipete,-6.26868,106.80636,21,2023-04-19 09:45:51,B00933P,Jln. Berlian II Pondok Labu,-6.298412,106.79927,43.0,2023-04-19 10:07:36,0.0,2023-04-19,9,Wednesday,0,21.75,3.3976514769377646,9.372831660517972
emoney,13B,Puri Beta - Pancoran Barat,0.0,P00200,Rawa Barat,-6.238947,106.81624,12,2023-04-19 08:15:09,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,13.0,2023-04-19 10:11:02,3500.0,2023-04-19,8,Wednesday,0,115.88333333333334,2.431676398200419,1.2590299199656994
flazz,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B01745P,Jembatan Item,-6.130078,106.85492,25,2023-04-19 06:05:02,B03054P,Puskesmas Kel. Papanggo,-6.129791,106.87234,32.0,2023-04-19 07:38:59,0.0,2023-04-19,6,Wednesday,0,93.95,1.926204710326442,1.2301467016454126
dki,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,2023-04-19 07:00:44,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,2023-04-19 08:39:32,0.0,2023-04-19,7,Wednesday,0,98.8,0.32498615752777193,0.1973600146929789
dki,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,B00114P,UPT. LLHD 1,-6.22577,106.83507,6,2023-04-19 09:48:23,B01833P,Karet Pedurenan 1,-6.221933,106.82093,19.0,2023-04-19 11:40:37,3500.0,2023-04-19,9,Wednesday,0,112.23333333333333,1.6202142305317233,0.8661673938096531
dki,13,Ciledug - Tendean,1.0,P00221,Seskoal,-6.238064,106.77121,7,2023-04-19 09:17:26,P00242,Swadarma,-6.23755,106.76065,9.0,2023-04-19 11:16:57,3500.0,2023-04-19,9,Wednesday,0,119.51666666666667,1.1686648608638974,0.5866955095677076
emoney,5C,PGC - Juanda,0.0,P00031,Cawang Otista,-6.243607,106.86876,5,2023-04-19 06:41:26,P00253,Tegalan,-6.203101,106.85715,10.0,2023-04-19 08:09:56,3500.0,2023-04-19,6,Wednesday,0,88.5,4.683331932062543,3.1751402929237575
dki,4F,Pinang Ranti - Pulo Gadung,0.0,B05846P,UNKRIS,-6.263734,106.91095,18,2023-04-19 09:31:57,B02974P,Pospol Makasar,-6.246997,106.90659,24.0,2023-04-19 10:54:50,3500.0,2023-04-19,9,Wednesday,0,82.88333333333334,1.9224541055688589,1.3916820390202878
dki,JAK.45,Lebak Bulus - Ragunan,1.0,B00093P,Badan Diklat Kejaksaan RI,-6.304295,106.82095,4,2023-04-19 09:41:01,B00486P,Gg. Harapan I Jagakarsa,-6.313476,106.81269,15.0,2023-04-19 11:05:05,0.0,2023-04-19,9,Wednesday,0,84.06666666666666,1.3695246766371938,0.9774561530320972
dki,JAK.75,Cililitan - Kp. Pulo,0.0,B01918P,Kel. Halim Perdana Kusuma,-6.267932,106.87743,23,2023-04-19 09:46:14,B03111P,RPTRA Kampung Pulo Asri,-6.277931,106.88373,31.0,2023-04-19 10:13:14,0.0,2023-04-19,9,Wednesday,0,27.0,1.3118935159771192,2.915318924393598
brizzi,D31,Cinere - Kuningan,0.0,B06643P,Perempatan Gandul,-6.33963,106.79332,5,2023-04-19 07:35:25,B01893P,Kedubes Malaysia,-6.22384,106.83259,10.0,2023-04-19 09:28:50,20000.0,2023-04-19,7,Wednesday,0,113.41666666666667,13.587180030139026,7.187927716164657
flazz,8M,S. Parman - Tanah Abang,1.0,B01200P,Jln. Kapuas Cideng Barat,-6.175132,106.81166,6,2023-04-19 09:25:20,B04944P,Simpang KH Hasyim Cideng Barat,-6.166007,106.81033,12.0,2023-04-19 10:35:05,3500.0,2023-04-19,9,Wednesday,0,69.75,1.0252515189327522,0.8819367904797868
emoney,JAK.30,Grogol - Meruya via Roxy,1.0,B01914P,Kel. Duri Kepa,-6.185225,106.77307,43,2023-04-19 06:01:35,B05704P,Term. Grogol,-6.166565,106.79025,54.0,2023-04-19 06:46:35,0.0,2023-04-19,6,Wednesday,0,45.0,2.8128844007294163,3.7505125343058885
emoney,JAK.56,Grogol - Srengseng,0.0,B00429P,Gg. CC Palmerah,-6.201889,106.7883,46,2023-04-19 09:23:45,B05103P,Simpang Rawa Belong Sulaiman,-6.20612,106.78276,53.0,2023-04-19 10:37:13,0.0,2023-04-19,9,Wednesday,0,73.46666666666667,0.7722607147997863,0.6307029431214226
dki,M9,Pinang Ranti - Pluit,0.0,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,5,2023-04-19 07:08:50,P00089,Jembatan Besi,-6.152005,106.7949,20.0,2023-04-19 09:01:06,3500.0,2023-04-19,7,Wednesday,0,112.26666666666667,12.676533386041296,6.774869386839172
dki,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B04986P,Simpang Mandala Selatan Timur,-6.17199,106.80098,16,2023-04-19 07:36:22,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,31.0,2023-04-19 08:17:06,0.0,2023-04-19,7,Wednesday,0,40.733333333333334,1.8694054159480258,2.7536249989414454
emoney,JAK.39,Kalimalang - Duren Sawit,1.0,B00628P,Gereja HKBP Duren Sawit,-6.223308,106.91369,23,2023-04-19 08:58:41,B02289P,Masjid Baiturrahman Duren Sawit,-6.22628,106.91579,30.0,2023-04-19 10:11:32,0.0,2023-04-19,8,Wednesday,0,72.85,0.4038524998663818,0.33261702116654646
bni,L13E,Puri Beta - Kuningan (Express),0.0,P00222,Setiabudi Utara,-6.209189,106.830237,11,2023-04-19 07:02:22,P00124,Latuharhary,-6.202761,106.82771,12.0,2023-04-19 08:52:40,3500.0,2023-04-19,7,Wednesday,0,110.3,0.7674084464605961,0.4174479309849118
online,JAK.25,Kp. Rambutan - Kalisari,0.0,B00906P,Jln. Batas II Baru,-6.329867,106.85238,33,2023-04-19 08:58:44,B02821P,Pesona Kalisari,-6.337634,106.85748,43.0,2023-04-19 10:08:57,0.0,2023-04-19,8,Wednesday,0,70.21666666666667,1.0312976396953275,0.8812417524099642
flazz,9N,Pinang Ranti - Pramuka,0.0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,2023-04-19 09:19:20,P00016,BKN,-6.257751,106.87,2.0,2023-04-19 10:16:36,3500.0,2023-04-19,9,Wednesday,0,57.266666666666666,3.8083452367014337,3.9901172445067408
dki,1T,Cibubur - Balai Kota,0.0,B00113P,Bank Indonesia 2,-6.182667,106.82275,14,2023-04-19 09:30:14,B00806P,IRTI,-6.1803,106.82618,15.0,2023-04-19 10:59:26,20000.0,2023-04-19,9,Wednesday,0,89.2,0.461575217894614,0.31047660396498694
dki,JAK.27,Pulo Gebang - Rorotan,1.0,B05937P,YPI Asyaadah,-6.191129,106.94382,34,2023-04-19 06:02:48,,Gg. Bhakti Lingkar Timur,-6.197075,106.94408,39.0,2023-04-19 07:11:18,0.0,2023-04-19,6,Wednesday,0,68.5,0.6617894672176193,0.5796696063220024
emoney,11M,Rusun Rawa Bebek - Bukit Duri,0.0,B02272P,Masjid As Sudairi,-6.220626,106.8591,15,2023-04-19 08:53:14,B02282P,Masjid Attahiriyah,-6.225242,106.86019,16.0,2023-04-19 10:34:03,0.0,2023-04-19,8,Wednesday,0,100.81666666666666,0.5272280900912064,0.31377436342012616
emoney,B21,Bekasi Timur - Cawang,1.0,B00194P,BTC 2,-6.258258,107.0206,6,2023-04-19 06:27:24,P00255,Terminal Bekasi,-6.249502,107.01339,13.0,2023-04-19 07:44:07,3500.0,2023-04-19,6,Wednesday,0,76.71666666666667,1.2581977834580724,0.9840347643817208
dki,1B,Stasiun Palmerah - Tosari,1.0,B02214P,Manggala Wanabakti,-6.204951,106.79963,6,2023-04-19 06:25:16,P00230,St. Palmerah,-6.208908,106.79706,7.0,2023-04-19 07:01:24,3500.0,2023-04-19,6,Wednesday,0,36.13333333333333,0.5237450872384006,0.8696874142335066
bni,2P,Gondangdia - Senen,1.0,B06779P,Graha Jasindo,-6.18492,106.835449,13,2023-04-19 07:12:14,B05740P,Theresia,-6.191324,106.82931,23.0,2023-04-19 08:50:38,3500.0,2023-04-19,7,Wednesday,0,98.4,0.9836863659044064,0.5998087596978088
brizzi,8K,Batusari - Grogol,0.0,B05567P,Suzuki Panjang Arteri,-6.191998,106.76896,3,2023-04-19 08:43:25,B05840P,Univ. Tarumanegara 2,-6.169747,106.7877,21.0,2023-04-19 10:07:19,3500.0,2023-04-19,8,Wednesday,0,83.9,3.2269977163079466,2.307745685083156
emoney,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B02090P,KPP Pratama Pasar Rebo,-6.301337,106.86865,45,2023-04-19 06:39:49,B03440P,Sbr. Akademi Farmasi Mahadhika,-6.312606,106.86941,54.0,2023-04-19 08:12:33,0.0,2023-04-19,6,Wednesday,0,92.73333333333333,1.2558677668341836,0.8125672107482137
flazz,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0.0,B03270P,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,2023-04-19 09:30:52,B05536P,STMT Trisakti 2,-6.231981,106.8777,2.0,2023-04-19 10:42:17,0.0,2023-04-19,9,Wednesday,0,71.41666666666667,0.5739528433447036,0.4822007552020847
